X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20
0.08993149718142673,-1.102710686495828,1.3855244339042414,0.4046457832229455,1.636825615755049,1.4992140832378524,0.3961773589115238,-2.4813391509402942,-0.9510206846564071,1.1697933141824846,1.193473264557713,-2.1038134402105695,2.5488565608709974,-1.2880890359664827,-1.7223509998026658,1.1612594254588144,0.34995959764686524,0.3746507383302671,-0.2297099063645352,0.15927345656292635
-0.4896285120094381,-0.7019851098247798,0.2836900253072434,1.145672253013017,-0.33010316846520454,0.6013330267379597,0.9837803942430752,0.433446265669416,0.8342878267535891,0.8010296889175001,-0.8755481488437845,-0.7270220943610595,-0.23499111266572398,2.2240270063734773,0.9411985213927274,-0.9190028792240261,-0.7443191403327384,-0.5486152077245693,-0.30702761387866984,-0.2659053027780771
0.9115989623588634,0.9370002811855264,0.8272828748659288,-0.2249981208470773,-0.6861138213977338,0.040680167239649484,-0.20722708288601474,-1.0008448729407449,1.8314207619000127,-0.8116889792590202,0.405068287933372,-0.3396314350270077,-0.6145436491668911,1.340755678359838,1.4193680215960724,0.44694734527572744,-0.678237996810901,-0.0019378342292587535,0.6721625920269286,0.7455581867262338
-0.04909710972440823,0.9643138677063567,-0.14063686992397842,-0.09226370253939586,-0.5629282422384371,-0.6858391242958941,-1.4339414381884255,1.267242650046807,-0.3812976820947334,-0.7745161505597665,-1.851948027395692,1.9500733556452547,-0.46386263741354816,-0.20354635606761076,0.8315046167753846,0.3456838832636234,0.7158846557863326,0.579841903946694,1.184590067840407,-0.18753276749765635
-0.8766361472573992,0.5260912575814166,0.7520285311385273,0.5045448239190629,-0.7617650535485094,-0.6763090603101645,-1.1418028053143119,0.21103398164159828,-1.0749183665244548,-0.0755537439711132,0.5345652501432285,-0.5919757445766183,-0.8026273872823217,-1.831022154013554,-0.24534043069276376,-0.6831033004773815,-0.9795738165809974,0.10472552985269079,1.5147831888404053,-0.7748801154062898
1.3949898836919068,-0.8891337382944248,-0.8582200106730133,1.823490548367124,1.344314284975834,2.1782389537296845,2.685783834067445,-1.4982376523669731,1.17899121113122,-0.16646761636918014,0.959905233948702,0.8727119811343785,-0.5189815970202152,-0.2684058766737806,0.7003974789587718,-0.41670381143444823,-2.089671576230924,-0.1787332220320213,-0.6315409362135339,-0.8127473749359272
1.1218395139506907,-1.6390851260351575,0.39091408220827195,-0.06968371630231586,-0.29959525380200175,1.218049223292591,0.28501751430466316,-1.437326730123665,0.8139965442029922,0.2893987461505308,0.22592890692368967,-1.771693814413093,0.18534606712311374,0.8264456373553373,-0.7111273024861215,-0.6860019291178477,-1.4454546055935895,-0.08795385244970905,0.299737786033321,-0.37977218766819687
-0.40798293613024983,-0.5435302477498342,0.6874204312618918,0.417878598907207,0.8823678090795858,-0.21304229565769053,0.45849585831462464,-0.246155854737439,-1.4166586679105655,-0.4499258988643541,-0.6441615851952218,0.009029149391314925,-0.034072410611832846,-1.1603775674410872,-0.6651434842924172,0.0011236712478116145,1.0142105752369364,-0.5078867778752324,0.46878509836934174,0.555965841853537
0.848473730591621,0.3393074485012768,0.9640142121344466,-0.784450676381699,-0.39556522870973126,-0.6917195890848594,-0.7357965157759019,0.8397505540826643,-0.8006514075733688,0.5837077275387829,0.9288700869725165,-0.912547354172865,0.1149439816372927,1.631276113378018,-0.19914034496931138,-0.4313040636931808,2.150466360753259,0.13082979985056023,0.9045294050995468,-0.6778067431980596
-0.11708341222811748,0.3317259849033886,-0.9792676272817975,-0.9091562043817973,-1.2991244205369035,-0.4526343521540787,-1.548321225392435,0.4942295205170363,-1.7404638778926786,0.1293118585273954,0.398819027824194,-0.7532388659558062,-0.1979540046073369,-1.4082546874580906,-1.4823331415286727,0.02987547351855561,0.16421337819441478,1.4478779187268556,1.2231574373447707,0.7753016603987046
