X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20
-1.37095775100941,258.73626395108124,-74.89756741948229,-10.521062931348037,365.4374598240733,-32.66557800847693,518.9813082968776,4.09742191730334,4.266977613109825,-91.2780132919493,18.83428116931397,19.625355554528348,2.2005384815707933,-34.23687385229957,85.00019568162607,-32.50132009454551,-139.35562223084764,-3.9318221152829413,1.2556758247951672,3.1152742966035407
-0.31703284605669013,205.34174125781146,-45.002631892969596,-7.7214898577802655,304.683785467094,-31.4567288933943,450.31317324909844,2.9580497491396693,3.6593158903153298,-83.13490112914693,13.038543333307782,17.063675731517137,1.4732218515214042,-19.547890073856742,93.20663110507087,-38.561564005093686,-136.18894050371958,-1.3948890363222732,1.0820656653288387,2.545768359532186
5.247633466822333,38.819819224397214,7.403037239116903,0.9759008592443204,66.484325844397,-3.355319119307704,108.2655912890627,-3.8055733775119416,-0.16381853618288456,-18.493715966745462,-4.537131132937471,2.805662893376396,-0.13740917068909164,7.9690694492381,30.594280687067553,-15.8274398836387,-51.46343426197171,3.525782596463803,-0.3692263928538482,6.028385372791567
-1.6930616682942086,38.883694841121525,-8.816331662635811,-0.8282468730352257,42.40563677535296,-1.194922548273955,54.80775625484037,2.7397591674817723,0.6544771180791193,-8.517843096604613,0.9020302398189364,0.05990865999612602,-0.5499051330049692,-3.5468302615588865,-3.5234167983020366,2.0753630481294567,-12.11993757612359,-0.6364501084020316,0.7367801382006974,4.10908606624123
-2.5897339114408653,96.19906832827688,-27.44264754938132,-4.358734184683474,143.42484974506215,-14.781559674751843,210.09256560139838,3.154233262417667,1.5674082722924432,-37.87536212481054,8.502365237111075,8.044785720860872,0.5205465894788008,-11.537453129426767,38.00209449790921,-14.2394527381656,-55.48294111894333,-1.7615762643642334,0.5168094307133619,-0.8651721311038383
-1.2991433587920322,341.6217001334443,-93.58802212171379,-13.311457346037319,520.207623286253,-55.680267427809355,768.963423265766,5.06328310423653,5.519816642140233,-144.52139361774007,27.203028055159745,30.789471532619153,1.985582127230753,-35.18995709221662,159.2377446713756,-65.41463813132745,-225.932161837409,-4.126170780803281,1.4392988002612654,-0.9752254257856482
-1.7165209726108632,45.26896602835654,-18.13151856834478,-2.0956634733601183,75.08284128750726,-10.617176846793452,108.31670332108153,1.67174710808021,1.2113660138355242,-22.303063556000527,7.544069024501059,5.701001269281141,0.20563290389316585,-10.370766334272203,25.78343627073176,-8.851003816479437,-25.22447543574214,-1.6918573358564428,0.20463599941514324,-4.458591023079983
-3.305625002925849,183.30203104847106,-58.6093923943061,-7.490945677620203,260.5902252732214,-25.055067082584348,371.3979154468381,3.394814625158297,2.6697008992564895,-68.08815092291489,15.160065092424704,15.078862331136692,1.3158858799012727,-24.76840531771164,60.213532489013595,-22.734070108805692,-97.69780572197357,-3.8801954302067068,1.2154702654404408,-0.5222972784078895
-4.043114553909577,590.4475979952067,-148.8385696570375,-25.34130991583342,917.5155058397212,-106.93773011085108,1367.7023648069073,9.00212751123751,11.826784997779578,-260.3919444872936,51.49149702122947,58.59493444283206,3.969459511001327,-68.82440551675151,310.5201862697129,-125.81646919273952,-399.5836864017449,-6.672451006362487,2.224588258728485,-9.13791634379266
-5.5422540187109,99.00734821833223,-44.046534512780866,-5.0520357233023026,132.83185199312777,-15.185803925459584,178.0004321143775,4.827139340699706,2.8126847472980967,-34.492747445321434,13.858611740062168,8.536203085732929,0.6614986190563368,-26.26084599614164,22.907784576620124,-4.045315112624161,-28.751029342840052,-5.0292093456760165,0.9662844816352385,-5.666967887085809
4.922160612820242,-216.6547437530861,74.6052817612147,10.726898533951113,-326.0695841788201,37.2666336998327,-475.57771394132976,-4.59055551627816,-3.994055550129157,91.57582257327398,-22.607795835170993,-21.154758737082528,-1.9069271048560315,30.6537613595238,-92.92130365634232,35.56288985868667,125.9289864705271,5.543097606478935,-1.3592962138177358,5.478555647604781
-3.2482317891955566,192.59091597589924,-58.15806446209215,-7.569740805334377,284.69876159228033,-29.562789244482726,412.29063552386634,3.9444617804690987,3.768363407787318,-75.68629162204269,18.403571218518906,16.700943544450364,1.2295196790850242,-27.259761617744797,75.12667251676903,-29.2471318188756,-108.9977825176516,-3.379070741545933,1.1347715117363566,-2.874547082606397
0.24419804051128377,-0.9577367292420493,1.7702603882343229,-0.13117352126404436,-2.4698878602716388,-1.0796302427972413,-5.639534812960253,-0.11763971155781627,0.8393957587065909,0.5089213124133549,1.4586423681100962,0.5158005442252855,0.19013267007425783,-4.815139299316509,3.743517922187398,-0.28604208212892207,3.993376407788702,-0.03630938021407848,0.27653841970899146,-1.6796552294746707
1.4261438488829175,31.29873752132636,2.6695250208541097,-2.441545071024072,71.71844946094447,-11.57143301709794,123.73153609759169,-0.7465591103949574,1.2562582665437283,-23.143138299716963,2.7620566365561983,6.281604107233065,0.7921991802221139,1.854409532499042,46.79884260085923,-20.260171375680752,-44.1420590516631,0.9048253143524072,-0.31451021392981804,-1.8551539862278448
-0.30793847135109154,202.2810623758258,-52.45823488288319,-8.237434410066314,307.5409909492336,-33.94105445029546,453.5107816689322,3.3508447865622757,3.635593754971868,-85.65623859182614,16.00012939447471,18.095315576717468,1.3800457673893107,-22.365793891251126,95.992673268233,-39.4404443969613,-133.46572999010414,-2.3356414439826323,0.6459958321434145,-0.008115100747828563
-1.0169865450926223,226.80581082238115,-58.72224474715818,-10.480488839846918,374.03181042458624,-46.07477606697569,568.067412383521,2.5581205949853483,4.305455903387651,-107.78720275527455,22.520105708424754,26.1884964009059,2.3459873882743043,-24.604488407057943,139.7326971880862,-56.900099766072564,-165.53909772595068,-2.404394813137924,0.1969350197984336,-7.341451605781764
